s;i(rlast);i(rshunt);ic(t1);ic(t2);time;v(uin);v(uout)
0,00100173219107091;-0,470890134572983;-0,00386091158725321;-3,96273117075907E-6;0,467035949230194;0,00100173219107091;1,08620309829712;-3,1408371925354
0,00100573222152889;-0,249179720878601;-0,00148547836579382;-3,86586316380999E-6;0,247755691409111;0,00100573222152889;3,52426266670227;-1,66202867031097
0,00100745633244514;-0,15590700507164;-0,000783817435149103;-4,12660847359803E-6;0,155124723911285;0,00100745633244514;4,51542806625366;-1,03989970684052
0,00100809265859425;-0,130661681294441;-0,000626165769062936;-3,99512691728887E-6;0,13003771007061;0,00100809265859425;4,86847925186157;-0,871513426303864
0,00100810301955789;-0,130350664258003;-0,00062438944587484;-4,10300435760291E-6;0,129727929830551;0,00100810301955789;4,87415075302124;-0,869438886642456
0,00100812362506986;-0,12973153591156;-0,000620836741290986;-4,08826463171863E-6;0,129112392663956;0,00100812362506986;4,88548755645752;-0,865309357643127
0,00100816506892443;-0,128495395183563;-0,00061284308321774;-4,08720779887517E-6;0,127884030342102;0,00100816506892443;4,90813684463501;-0,857064306735992
0,00100824772380292;-0,126010671257973;-0,000597744074184447;-4,10664006267325E-6;0,125414729118347;0,00100824772380292;4,95333528518677;-0,840491235256195
0,00100841303355992;-0,121002845466137;-0,000567545997910202;-4,0852214624465E-6;0,120437525212765;0,00100841303355992;5,04333066940308;-0,807088971138001
0,00100859522353858;-0,115442670881748;-0,000533795217052102;-4,11212295148289E-6;0,11491097509861;0,00100859522353858;5,14180755615234;-0,770002603530884
0,00100886449217796;-0,107159502804279;-0,000485389493405819;-4,09331050832407E-6;0,10667622834444;0,00100886449217796;5,28619813919067;-0,714753925800323
0,00100924726575613;-0,0952325314283371;-0,000416999770095572;-4,11627888752264E-6;0,0948172807693481;0,00100924726575613;5,48877573013306;-0,635200977325439
0,00100991502404213;-0,0739802792668343;-0,000303090899251401;-4,0964555410028E-6;0,0736796483397484;0,00100991502404213;5,83459234237671;-0,493448466062546
0,00101081130560488;-0,0447829067707062;-0,0001587618899066;-4,07900597565458E-6;0,0446267277002335;0,00101081130560488;6,28241539001465;-0,298702001571655
0,00101160898339003;-0,0190579760819674;-4,36317641288042E-5;-3,93598020309582E-6;0,0190173592418432;0,00101160898339003;6,66431665420532;-0,127116695046425
0,00101202609948814;-0,00683293584734201;1,06581410364015E-5;-3,91073899663752E-6;0,00684662396088243;0,00101202609948814;6,85742378234863;-0,0455756820738316
0,00101226579863578;-0,00159188394900411;3,98570082325023E-5;-4,01980923925294E-6;0,00163475528825074;0,00101226579863578;6,96625709533691;-0,0106178661808372
0,00101237557828426;-0,000412357941968367;5,14033272338565E-5;-4,075683591509E-6;0,000466650089947507;0,00101237557828426;7,01558303833008;-0,00275042746216059
0,00101250014267862;-6,50141373625956E-6;5,86197747907136E-5;-4,30049885835615E-6;6,80144512443803E-5;0,00101250014267862;7,07115697860718;-4,33644308941439E-5
0,00101261457893997;5,30184188392013E-5;6,07847105129622E-5;-4,29310421168338E-6;1,07561872937367E-5;0,00101261457893997;7,12179565429688;0,000353632844053209
